"","1706784_MW112_HPC5_1_S86_L003","1706785_MW112_HPC5_2_S87_L003","1706786_MW112_HPC5_3_S88_L003","SRR908270_RNAseq_HPC7","SRR908271_RNAseq_HPC7","treatment_mean","control_mean","logFC"
"ENSMUSG00000028651",2024.36367222428,2319.55756449287,2082.41347870914,2243.10057111007,1384.23040481972,1813.66548796489,2142.11157180877,-0.240003330599797
"ENSMUSG00000028653",880.981297637878,906.82055196879,855.015079986884,794.569626770523,718.923655265854,756.746641018188,880.938976531184,-0.218963283948721
"ENSMUSG00000028654",0,0.178096987760687,0,21.2391963030791,21.45889167373,21.3490439884046,0.0593656625868958,4.39894056215155
"ENSMUSG00000028655",10.0825313754664,14.5180200980812,8.5503727063026,1.10288194604635,0,0.551440973023177,11.05030805995,-2.95738931523189
"ENSMUSG00000028656",2787.30283737949,2935.55380617141,2771.50897953037,4413.062058661,4059.09946317745,4236.08076091922,2831.45520769376,0.581017485948465
"ENSMUSG00000028657",6167.0327073303,6390.64074849657,5883.16312029639,3565.91609682131,3328.35457961232,3447.13533821681,6146.94552537442,-0.83428798104849
"ENSMUSG00000028661",0,0.577303186803896,0,0,0,0,0.192434395601299,-0.253909895376087
"ENSMUSG00000028664",326.451948725925,354.958342819509,343.983995926956,1224.99453982133,1090.88627562076,1157.94040772105,341.79809582413,1.75737538471765
"ENSMUSG00000028668",7182.37985248511,7106.60222955596,6687.52905786263,6062.10932355981,5582.01591443084,5822.06261899532,6992.1703799679,-0.264168522052172
"ENSMUSG00000028669",317.027920396633,351.507648675044,334.35954136445,441.646661443838,334.323148009805,387.984904726821,334.298370145376,0.214268699528285
"ENSMUSG00000028670",1822.59269251718,1815.77034830332,1973.53868047685,3577.27495533962,3518.50097587003,3547.88796560482,1870.63390709912,0.923068760503045
"ENSMUSG00000028671",362.960057409675,383.872609441138,403.747486013024,416.938711153145,303.872114433192,360.405412793168,383.526717621279,-0.0894657290610554
"ENSMUSG00000028672",1270.4377267824,1372.82269355997,1289.19219624036,596.739210036406,576.976413543818,586.857811790112,1310.81753886091,-1.15802791871908
"ENSMUSG00000028673",714.332445489554,694.604839433423,745.66628042738,1444.79168398318,1283.78659866334,1364.28914132326,718.201188450119,0.924739207908842
"ENSMUSG00000028675",4667.36511501358,4690.84113056649,4275.90447776373,3925.09920386059,4006.24975488063,3965.67447937061,4544.70357444793,-0.196573599795744
"ENSMUSG00000028676",11493.6163295707,11100.8771640651,10564.7220754503,9315.25579623419,6653.6419113622,7984.4488537982,11053.0718563621,-0.469132488431527
"ENSMUSG00000028677",5749.31022488909,5933.12228007635,5885.71803658394,7586.55293507824,7482.2025256611,7534.37773036967,5856.05018051646,0.36350557762071
"ENSMUSG00000028678",989.107903631145,1017.68239420808,998.125256806836,849.32656205845,732.45533171179,790.89094688512,1001.63851821535,-0.340427891839015
"ENSMUSG00000028680",161.023881649111,161.158273900293,145.231045441318,414.838055678002,339.803276643983,377.320666160993,155.804400330241,1.27064354154832
"ENSMUSG00000028681",2.89102413512074,1.93337154190619,2.43387646243477,17.5208693839296,24.2725815072497,20.8967254455896,2.41942404648723,2.67888988840406
"ENSMUSG00000028683",1311.16408908481,1501.40797267661,1344.73917215611,1176.62533272628,749.301445203927,962.963388965101,1385.77041130585,-0.524678700565472
"ENSMUSG00000028684",760.643550902813,921.739088266559,770.488654271017,578.676332887111,481.699813676687,530.188073281899,817.62376448013,-0.623977794184
"ENSMUSG00000028687",487.424004413415,554.833736221386,572.559504870484,1111.90668702583,975.814274868959,1043.86048094739,538.272415168428,0.95422416951502
"ENSMUSG00000028688",644.378976278807,705.49400816403,643.407243152229,469.195023765726,496.832881600729,483.013952683228,664.426742531689,-0.459231210490445
"ENSMUSG00000028689",914.174960118501,1066.51321278326,992.791454875925,713.296730544041,912.904069615476,813.100400079758,991.159875925896,-0.285365886317718
"ENSMUSG00000028690",840.131549687677,864.615623375382,873.819717728217,1184.07642533061,985.480214338431,1084.77831983452,859.522296930425,0.335445102976187
"ENSMUSG00000028691",5617.78674828714,5979.3797075865,5796.21063859539,6994.74353401784,5079.94049804655,6037.3420160322,5797.79236482301,0.0583999932934947
"ENSMUSG00000028692",10766.1917567619,11633.6135040624,11358.0671792773,20289.3158761019,12718.8256740247,16504.0707750633,11252.6241467005,0.552519639391914
"ENSMUSG00000028693",8309.80245165944,8642.26190322888,8194.25153684529,7020.57518672848,4813.5796873656,5917.07743704704,8382.10529724454,-0.502356176659606
"ENSMUSG00000028696",1382.20841668815,1324.67923464738,1237.6532041733,357.485841887892,194.154722804611,275.820282346251,1314.84695183627,-2.24897013998484
"ENSMUSG00000028698",135.456314293921,133.745755784428,100.245193533635,242.400072507706,310.036378759109,276.218225633408,123.149087870661,1.15894844816476
"ENSMUSG00000028699",0.390097954592708,0.635282615537866,0.743776255847398,1.49912563051726,1.86405015107083,1.68158789079404,0.589718941992658,0.754315815933515
"ENSMUSG00000028700",1960.8893989546,2054.70044002782,1893.22166034447,1395.50207598686,1277.83675711524,1336.66941655105,1969.60383310896,-0.558916147351024
"ENSMUSG00000028701",81.5281637071138,101.699384514785,81.1356567741498,179.041109798347,224.835559477801,201.938334638074,88.1210683320163,1.18720298090092
"ENSMUSG00000028702",3126.16545734658,3143.54605896622,2946.07691642098,2368.21952610324,1793.68386726444,2080.95169668384,3071.92947757793,-0.561678060985104
"ENSMUSG00000028703",428.646078803188,424.406950687925,435.582853536987,453.527147687967,452.864798249554,453.19597296876,429.5452943427,0.0771498943544042
"ENSMUSG00000028706",516.425292104939,513.349175054211,516.891649632236,518.822040504109,581.410439925175,550.116240214642,515.555372263796,0.093433633544413
"ENSMUSG00000028707",2.96760432207964,5.76701748764625,9.96897497275183,0,1.99055335117739,0.995276675588696,6.23453226082591,-1.85831093219718
"ENSMUSG00000028708",417.041609369262,390.230167096909,409.653457043165,747.526276378585,650.154781264373,698.840528821479,405.641744503112,0.783267890535156
"ENSMUSG00000028709",49.1604588818756,56.0971350929094,54.4810767267432,81.8472461693349,74.7873529479622,78.3172995586486,53.2462235671761,0.548112854666744
"ENSMUSG00000028710",494.624689201322,501.716896460149,477.21697732224,886.550605099601,776.472582579894,831.511593839747,491.186187661237,0.758266192117879
"ENSMUSG00000028712",2.31007160809681,0.851442764466172,1.95967817857469,0.962315202350202,3.56199870328616,2.26215695281818,1.70706418371255,0.269097102555864
"ENSMUSG00000028713",0,0,0,0,0,0,0,0
"ENSMUSG00000028715",0,0,0,0,0,0,0,0
"ENSMUSG00000028716",186.631064196498,215.054287340456,210.999698234758,75.1626022157488,309.899276104799,192.530939160274,204.228349923904,-0.0846658125921399
"ENSMUSG00000028717",2467.74084139913,2468.2975706399,2374.42459695804,12765.719560022,18841.3999413721,15803.559750697,2436.82100299903,2.69667674323871
"ENSMUSG00000028718",1357.64861115556,1255.44643679646,1362.38164346724,1251.03534484283,1194.49142865888,1222.76338675085,1325.15889713975,-0.1159290044647
"ENSMUSG00000028719",992.728617330211,960.211312964459,1010.48296169615,754.970189364504,533.381560215443,644.175874789973,987.807630663606,-0.615997384139779
"ENSMUSG00000028729",2200.95222420837,2583.40851128478,2549.48629456835,3129.14920877579,2533.63202871381,2831.3906187448,2444.61567668717,0.211822537913519
"ENSMUSG00000028730",348.47916826683,387.433906234886,362.745830576265,758.459276359385,830.853304537221,794.656290448303,366.219635025994,1.11550214550406
"ENSMUSG00000028736",0.334327403619424,2.80145076919646,1.25277944619653,0,3.30624890524146,1.65312445262073,1.46285253967081,0.107362100221207
"ENSMUSG00000028737",1936.52048787841,2026.79878788346,1968.46486296547,870.262089261991,862.112396226707,866.187242744349,1977.26137957578,-1.18981761771218
"ENSMUSG00000028738",0,0,0,0,0,0,0,0
"ENSMUSG00000028741",1953.27056170135,2209.91204225327,1991.82403267734,1695.13586031809,1363.80215083375,1529.46900557592,2051.66887887732,-0.423527093190953
"ENSMUSG00000028743",339.632578815071,376.684821877165,425.984512121398,553.50707270083,678.892851976721,616.199962338776,380.767304271211,0.693044422694309
"ENSMUSG00000028744",319.055864189237,346.392688456273,332.720304327117,226.063289263552,300.377005586589,263.22014742507,332.722952324209,-0.33691043380304
"ENSMUSG00000028745",4086.72926854443,4465.77303720032,4510.08832476561,7490.07935771431,6647.47750734883,7068.77843253157,4354.19687683679,0.698927064174395
"ENSMUSG00000028747",0,0,0,0,0,0,0,0
"ENSMUSG00000028749",0,0,0,0,0,0,0,0
"ENSMUSG00000028750",3.59412858585265,3.66227913429989,2.96631073552789,0,0,0,3.40757281856015,-2.13998440485068
"ENSMUSG00000028751",2.36508394448228,6.29970092454958,8.38962794992622,0,0,0,5.68480427298603,-2.74088531970139
"ENSMUSG00000028753",0.175726444523113,0.0316990984757794,0.112761723776605,0.594441095841217,0.64114096950302,0.617791032672118,0.106729088925166,0.547723154611756
"ENSMUSG00000028755",0,0.518813996834039,0,0,0,0,0.17293799894468,-0.230126755072211
"ENSMUSG00000028756",1507.18986907782,1625.27496052993,1555.00056255402,1208.84169110302,1299.76126402979,1254.30147756641,1562.48846405392,-0.316734686165907
"ENSMUSG00000028757",18821.6355268234,20806.0068524124,19605.17606147,13440.8330158303,10471.271533416,11956.0522746231,19744.2728135686,-0.723645529754215
"ENSMUSG00000028758",385.615463066136,429.758571786494,464.969304811493,262.17933075468,334.894119266819,298.536725010749,426.781113221374,-0.514139891125422
"ENSMUSG00000028759",13299.8500742677,13331.7127949389,12851.6437709629,9576.22927797896,8113.07048829385,8844.64988313641,13161.0688800565,-0.573346231321663
"ENSMUSG00000028760",5024.54354397761,5112.482536613,5149.04768245543,5307.89941965399,5802.26464255645,5555.08203110522,5095.35792101535,0.124601297014031
"ENSMUSG00000028763",0,0,0,0,0,0,0,0
"ENSMUSG00000028766",0,0,0,0,0,0,0,0
"ENSMUSG00000028771",1499.13203840344,1409.9249618764,1318.80953815013,2363.19074107171,2081.57766031329,2222.3842006925,1409.28884614332,0.65676659129057
"ENSMUSG00000028772",1203.61509441637,1303.88578596587,1292.07622176497,1395.77908937084,1062.4832303799,1229.13115987537,1266.52570071574,-0.0432028522541356
"ENSMUSG00000028773",2.75277470357022,1.15460637360779,3.96885997499266,1.89440916361244,5.13278434110462,3.51359675235853,2.62541368405689,0.316131907266026
"ENSMUSG00000028776",1.09880673854803,3.86207772779262,3.30438771444232,0,0,0,2.75509072692766,-1.90884776518492
"ENSMUSG00000028777",0.530770015702417,0,0.992214993748164,0,0,0,0.50766166981686,-0.592312713725474
"ENSMUSG00000028778",0,0,0,0,0,0,0,0
"ENSMUSG00000028779",2699.4770484855,3041.52524614763,2835.35547697788,1449.88444404589,1322.07211719868,1385.97828062228,2858.78592387033,-1.04396195868606
"ENSMUSG00000028780",16.2996308694777,17.5213587503338,5.46789924894536,39.5118186529205,68.7664474091728,54.1391330310466,13.0962962895856,1.96776042995511
"ENSMUSG00000028782",0.530770015702417,4.02790509204396,7.23358605814599,3.78881832722488,11.4197071133351,7.60426272028001,3.93075372196412,0.803243380444082
"ENSMUSG00000028784",3.28731175831562,4.28593235494123,3.08437372859042,0,0,0,3.55253928061576,-2.18667146524277
"ENSMUSG00000028785",0.538789396152899,1.77644183728613,1.80945971230067,6.32521441545983,8.87614761612361,7.60068101579172,1.37489698191323,1.85658596556382
"ENSMUSG00000028786",0,0.548123145356942,0,0,0,0,0.182707715118981,-0.242093581666601
"ENSMUSG00000028788",4661.8476811495,4713.87544764912,4259.23094431205,4544.48152578998,5118.4319063051,4831.45671604754,4544.98469103689,0.0881639846088266
"ENSMUSG00000028789",400.455849109825,443.146970042237,431.242352546409,45.4142915795105,88.3519544422848,66.8831230108977,424.948390566157,-2.64955379521574
"ENSMUSG00000028790",8523.00479565934,8433.57005558467,7990.87009600045,7698.19351049077,7116.84688848022,7407.5201994855,8315.81498241482,-0.166845734902298
"ENSMUSG00000028792",5995.73586589984,6412.43604318033,6252.88781840396,4281.25891999919,3917.71113252164,4099.48502626042,6220.35324249471,-0.60143385428122
"ENSMUSG00000028793",3857.47840166937,4004.15754784241,3817.83404143281,1758.59278292807,2049.70919361072,1904.1509882694,3893.1566636482,-1.03140558582806
"ENSMUSG00000028794",2.85971839362904,0,1.33252194508407,11.6223781139553,1.38889120723427,6.50563466059478,1.3974134462377,1.64649533764786
"ENSMUSG00000028795",543.369551858055,590.057665483203,622.57817210344,225.062837745357,205.016624812144,215.03973127875,585.335129814899,-1.44042883837333
"ENSMUSG00000028796",805.084965964168,791.830385905918,846.333868645612,2164.76594057832,2230.1548539413,2197.46039725981,814.416406838566,1.43088465386581
"ENSMUSG00000028797",1950.39950608527,1971.70808958794,2009.81263766045,2503.55640959405,2354.17403256749,2428.86522108077,1977.30674444455,0.296610154013774
"ENSMUSG00000028798",7466.97400981334,8564.13342255962,7797.19370133278,6302.83521183906,4941.61494966061,5622.22508074984,7942.76704456858,-0.498425520875822
"ENSMUSG00000028799",1294.86782359962,1218.95390971851,1402.4554727715,3821.43738497879,4922.96387295878,4372.20062896879,1305.42573536321,1.74306442030712
"ENSMUSG00000028800",3835.21531635285,4198.19164133009,3929.74492727932,1891.61288355844,1661.72578847722,1776.66933601783,3987.71729498742,-1.16593788069226
"ENSMUSG00000028801",0,0,4.92067239271775,0,0,0,1.64022413090592,-1.40066040640996
"ENSMUSG00000028803",828.09663070244,851.832030775017,786.947126008288,568.337280462612,1044.23021715704,806.283748809825,822.291929161915,-0.0283282337044544
"ENSMUSG00000028804",12.2547423505878,10.5903881722715,8.5407161779561,11.1343519717777,21.7294256166785,16.4318887942281,10.4619489002718,0.604876528453316
"ENSMUSG00000028807",501.423265958932,546.937499353997,483.375557727269,46.771025263405,81.3255621704894,64.0482937169472,510.578774346732,-2.97537328814878
"ENSMUSG00000028809",4458.28498824474,4109.61134022745,4292.46982436114,6292.97711851695,5961.66722471299,6127.32217161497,4286.78871761111,0.51525832487035
"ENSMUSG00000028811",1379.69404719467,1534.48166440535,1414.86252577277,2125.10100096457,1481.5441678143,1803.32258438943,1443.01274579093,0.321373816306181
"ENSMUSG00000028813",0.623840359502764,1.89571320825943,1.60500586823317,1.89501721932856,9.39987700173352,5.64744711053104,1.37485314533179,1.48496208979293
"ENSMUSG00000028820",8125.78913580732,7927.31890853535,7696.77892829688,11114.2933594198,11212.0239880915,11163.1586737556,7916.62899087985,0.495734162998189
"ENSMUSG00000028821",1973.87955630851,2155.77837218769,2066.34053151118,2294.65238255947,1922.22309264737,2108.43773760342,2065.33282000246,0.0297858605806804
"ENSMUSG00000028822",6683.63294282411,7415.96998329659,6678.1828272417,3356.86104599386,3358.20850765868,3357.53477682627,6925.92858445413,-1.04438383219862
"ENSMUSG00000028825",7.49332495562929,4.30595483617242,7.44467204475197,5.24891806624036,3.59626021299932,4.42258913961984,6.41465061218456,-0.451396848708728
"ENSMUSG00000028826",1746.17704970661,1710.35625544112,1618.9951057647,1983.87118059232,1923.10912489842,1953.49015274537,1691.84280363748,0.207344304293065
"ENSMUSG00000028830",232.170479879745,225.706534885113,213.153783457552,143.679140302672,141.103265880415,142.391203091543,223.676932740803,-0.647895493844291
"ENSMUSG00000028832",21341.0551883398,24185.7941519231,21945.4041231587,56727.3413919502,62609.4841357659,59668.4127638581,22490.7511544739,1.40759558838118
"ENSMUSG00000028833",1061.12325334679,1067.71070592146,1181.15145809128,2161.67485744945,1792.01394654966,1976.84440199955,1103.32847245318,0.840759580570075
"ENSMUSG00000028834",42.1706703084667,33.8501597052255,29.2593488982686,28.2959477389882,22.4856972237073,25.3908224813478,35.0933929706536,-0.451698457029908
"ENSMUSG00000028836",10.5465064139673,7.9399953863024,10.4555178739249,0,2.82671819918759,1.41335909959379,9.64733989139821,-2.14137853089432
"ENSMUSG00000028837",4704.15372051449,4951.22859198506,4804.73077387557,4384.71451628215,3320.95763783943,3852.83607706079,4820.03769545837,-0.323048502243353
"ENSMUSG00000028838",60.1711291037964,61.3429165063187,67.7715193853211,226.492296242424,325.674151788967,276.083224015696,63.095188331812,2.11203140364311
"ENSMUSG00000028840",535.164670821141,632.506222688838,577.485688219023,742.046550917093,629.206207247014,685.626379082054,581.718860576334,0.236725277939251
"ENSMUSG00000028841",0,0,0,0,0,0,0,0
"ENSMUSG00000028842",59.9678236321791,50.7942945517554,46.0343890322168,92.6966307307951,113.165141635628,102.930886183212,52.2655024053838,0.964351084211219
"ENSMUSG00000028843",7305.01322403392,8187.03212789946,8155.98830379085,6884.65794993003,6044.39664504655,6464.52729748829,7882.67788524141,-0.286100797178479
"ENSMUSG00000028845",1.61447580025189,3.64999100098065,1.53175671047049,3.04855364548519,31.4892920368118,17.2689228411485,2.26540783723434,2.48405647798826
"ENSMUSG00000028847",2256.01203777646,2472.4779836363,2402.17669624484,2224.26376823166,1908.34179748128,2066.30278285647,2376.88890588587,-0.201931609138889
"ENSMUSG00000028848",470.958867363394,469.086822974116,491.652893924043,538.036044072822,401.655414564971,469.845729318896,477.232861420518,-0.0224588230694322
"ENSMUSG00000028849",1750.89750318244,1801.17549632966,1934.33916895403,7594.7383628683,11577.629728083,9586.18404547566,1828.80405615537,2.38941796169666
"ENSMUSG00000028850",262.218857520972,308.284028874323,250.321256145132,325.36788048032,241.103367058039,283.235623769179,273.608047513475,0.0497134765760686
"ENSMUSG00000028851",2630.70720068708,2777.26713096998,2929.79463241749,4950.47986436178,4194.64965160441,4572.56475798309,2779.25632135819,0.71810118252974
"ENSMUSG00000028854",470.934499212395,458.612441795145,526.304153382725,689.462148375414,871.942343768808,780.702246072111,485.283698130089,0.684820954703395
"ENSMUSG00000028857",749.76795372377,811.271974999933,777.20554854131,647.261013505418,500.005533594661,573.63327355004,779.415159088338,-0.441600268625078
"ENSMUSG00000028859",12478.0509798488,13040.3995381361,12891.3943692872,4647.27198778142,4119.41732255145,4383.34465516644,12803.2816290907,-1.54619319557112
"ENSMUSG00000028860",1005.44499200723,1041.90966205185,1387.16083421317,133.259343664275,168.14523936242,150.702291513348,1144.83849609075,-2.9170889298614
"ENSMUSG00000028861",1414.32589447244,1504.4767131336,1588.60651251482,5854.03946286015,5245.61119685194,5549.82532985604,1502.46970670695,1.88440649646938
"ENSMUSG00000028862",35.4033022067427,34.1977823940208,40.8717212279836,299.031927063768,531.016839172388,415.024383118078,36.8242686095823,3.45928399585796
"ENSMUSG00000028863",857.551879624613,879.700135270152,863.539267312653,1295.30961781115,1193.05329122971,1244.18145452043,866.930427402473,0.520704687717515
"ENSMUSG00000028864",57.323161695861,51.9572868123506,52.5873946686527,51.1490474175359,72.9221363627045,62.0355918901202,53.9559477256214,0.197891021551847
"ENSMUSG00000028865",0,0,0,0,1.09718801207769,0.548594006038843,0,0.630958963206028
"ENSMUSG00000028868",808.190169876884,744.206380956267,787.158946922868,1332.9509641097,1498.42728736182,1415.68912573576,779.85183258534,0.859402485431809
"ENSMUSG00000028869",1234.55983139003,1304.97030257088,1269.39217197431,2078.37519920151,1772.27838006991,1925.32678963571,1269.64076864508,0.600296254372686
"ENSMUSG00000028871",9.40702668500026,16.8825921983181,28.2320806181884,1.09415090347966,3.99394765909376,2.54404928128671,18.1738998338356,-2.43567323034372
"ENSMUSG00000028873",4164.54163352789,4497.54324601549,4497.82689957926,5013.41654022869,4475.85412960958,4744.63533491914,4386.63725970755,0.113156986560135
"ENSMUSG00000028874",393.417755010617,421.479070609115,405.659641600616,0,1.73624134196916,0.868120670984578,406.852155740116,-7.77031481864111
"ENSMUSG00000028876",4.68794493002205,5.46387316378911,12.2933084345048,8.47186674926275,26.0844851094363,17.2781759293495,7.48170884277197,1.1076952392709
"ENSMUSG00000028878",1170.75835996002,1172.53047789098,1098.77273236223,718.314016567407,559.799086827546,639.056551697477,1147.35385673774,-0.843295982263059
"ENSMUSG00000028879",2102.46450826555,2147.26796221839,1916.61958472808,1093.02356076578,815.840073484058,954.431817124919,2055.45068507068,-1.10593164920757
"ENSMUSG00000028882",2478.44256911093,2523.88089438877,2442.58564854612,2886.54583927736,2215.55386267581,2551.04985097659,2481.63637068194,0.0397835436918051
"ENSMUSG00000028883",41.7719300668145,54.5848240803381,39.8443352791699,24.4222364442501,42.8770207976899,33.64962862097,45.4003631421075,-0.421296206868005
"ENSMUSG00000028884",1148.25069310096,1320.79777357121,1201.22061122568,1350.27979489496,944.25236456296,1147.26607972896,1223.42302596595,-0.0926450944656505
"ENSMUSG00000028885",162.946394820642,156.449163623856,175.622053893425,1.89440916361244,1.73624134196916,1.8153252527908,165.005870779308,-5.88178884739734
"ENSMUSG00000028886",2146.42331497265,1940.72306250749,2014.6274448306,2867.7931099968,3431.60046400838,3149.69678700259,2033.92460743691,0.630695576053716
"ENSMUSG00000028889",1662.0349561772,1746.37860744423,1697.64595761091,1137.05873623659,689.175763206056,913.117249721324,1702.01984041078,-0.897644112416684
"ENSMUSG00000028890",595.36971403608,610.006538264823,599.884852352246,212.960655010678,180.521405325046,196.741030167862,601.75370155105,-1.60795635218863
"ENSMUSG00000028893",1271.19418760729,1276.41734602341,1310.71600674132,2193.7258114632,2027.92988741997,2110.82784944159,1286.10918012401,0.714357798272675
"ENSMUSG00000028894",796.243790009393,831.516999618737,810.141205496834,2768.90380677599,2691.79805846022,2730.35093261811,812.633998374988,1.74716281825736
"ENSMUSG00000028896",1375.28781268533,1345.01885358652,1457.94491447357,1139.67126171256,846.70941113903,993.190336425796,1392.75052691514,-0.487378365050462
"ENSMUSG00000028898",404.925157999272,464.677107227133,439.983353795594,478.298250575255,412.621969565301,445.460110070278,436.528539674,0.0291541544615556
"ENSMUSG00000028899",443.527206151248,445.652377266274,446.750831523276,512.521703267073,436.828713559124,474.675208413098,445.310138313599,0.0919302568246765
"ENSMUSG00000028901",1033.35074909724,1066.35952961552,992.754728756122,1233.67020957261,1184.94863876847,1209.30942417054,1030.82166915629,0.230182280076448
"ENSMUSG00000028902",2801.52229006341,3075.43870306764,2802.14382347244,2444.3973554258,2147.34344195767,2295.87039869173,2893.03493886783,-0.333412884529281
"ENSMUSG00000028906",11406.406308661,10779.0405688169,10435.6561354167,22972.8252254328,27079.4921461357,25026.1586857842,10873.7010042982,1.20251877709249
"ENSMUSG00000028907",5818.39098320816,5960.51361354352,5719.14499325914,7267.86896157947,5787.99573465971,6527.93234811959,5832.68319667027,0.162440051004359
"ENSMUSG00000028909",114.194924769413,102.722128492804,109.047115944464,6.42653938867937,6.27822803166796,6.35238371017366,108.654723068894,-3.89861208241715
"ENSMUSG00000028910",500.380067877171,562.32407435093,555.393960451135,879.477843542152,858.642630329619,869.060236935885,539.366034226412,0.687178292547581
"ENSMUSG00000028911",3828.40013841089,3813.95095482201,4102.3644893215,7693.99639611827,6849.23543113157,7271.61591362492,3914.9051941848,0.893128548639965
"ENSMUSG00000028914",669.463806830808,655.240472004584,646.035137962338,353.633178583542,355.958374100619,354.79577634208,656.913138932576,-0.886847740084712
"ENSMUSG00000028917",318.327614573568,384.824966633259,332.350989570986,482.645240695538,641.20736703974,561.926303867639,345.167856925938,0.701474291716143
"ENSMUSG00000028919",0,0,0,0,0,0,0,0
"ENSMUSG00000028920",1480.54110041312,1427.74661784477,1476.60505798931,1547.44539757876,1450.03554785044,1498.7404727146,1461.63092541573,0.0361470952813373
"ENSMUSG00000028923",875.524435201045,847.840946526334,900.183513255125,1242.03295100141,1373.14367332077,1307.58831216109,874.516298327501,0.579805349473649
"ENSMUSG00000028926",464.746491440409,429.325056606663,398.995578379054,305.445341839683,433.476308744818,369.46082529225,431.022375475376,-0.221785043428203
"ENSMUSG00000028927",19.5803854096092,18.220861740239,20.6769032063153,60.6652642467688,105.949771072296,83.3075176595325,19.4927167853878,2.04055002155343
"ENSMUSG00000028931",865.436634967453,855.142164127197,896.889954825447,769.677987247855,800.00912947611,784.843558361983,872.489584640032,-0.152548363901903
"ENSMUSG00000028932",10461.7657283788,11531.3171294822,10544.0175160727,8305.25922222975,6581.6178633527,7443.43854279122,10845.7001246446,-0.543021250048475
"ENSMUSG00000028933",537.241049267955,513.682295775519,485.298752666707,296.765266755086,198.256377033449,247.510821894267,512.07403257006,-1.04585833230447
"ENSMUSG00000028936",27863.3415150266,31657.5583182896,28155.8787204762,39011.23848408,25806.9659557303,32409.1022199051,29225.5928512641,0.149161916978001
"ENSMUSG00000028937",4881.48630523244,4981.43815923346,5170.02425221777,4800.30543265758,4109.4770818994,4454.89125727849,5010.98290556122,-0.169667468843397
"ENSMUSG00000028938",0.568688808861145,0,0,0,0,0,0.189562936287048,-0.25043160254678
"ENSMUSG00000028940",6.77642000371368,10.8514935620055,2.92806623379915,1.13168799733416,13.4924739676026,7.31208098246838,6.85199326650611,0.0821507744991868
"ENSMUSG00000028943",2.65143712821489,1.95780241946646,5.79035677020384,92.2804782499029,91.2093087360781,91.7448934929905,3.46653210596173,4.37604081219541
"ENSMUSG00000028944",1068.63145797636,1132.70982781666,1096.67650492495,766.018097942935,686.408538866203,726.213318404569,1099.33926357266,-0.597497886374101
"ENSMUSG00000028945",4800.72774190006,5024.96523556762,5109.86132565555,2033.58302749857,1465.30618196571,1749.44460473214,4978.51810104108,-1.50828472408407
"ENSMUSG00000028946",0,0,2.68373932760537,8.46225784346413,0,4.23112892173207,0.894579775868457,1.46524443653446
"ENSMUSG00000028948",3006.45720240559,3108.3901520532,3034.83691145566,3354.15211778671,2781.83119151668,3067.9916546517,3049.89475530482,0.00853230968475339
"ENSMUSG00000028949",78.0974220738377,117.786562458704,89.4469920368345,57.0894249022914,62.4718213141883,59.7806231082398,95.1103255231254,-0.6610799688243
"ENSMUSG00000028950",400.204928692155,421.781321982728,413.202630271882,203.313892326999,210.017573430818,206.665732878909,411.729626982255,-0.990933827746285
"ENSMUSG00000028952",134.55835400182,146.026290391041,171.174185666729,198.957490298877,248.077728784243,223.51760954156,150.58627668653,0.56668945373456
"ENSMUSG00000028953",7481.6415791228,7934.50785245144,7475.09697576789,6446.73346074149,5278.59519707831,5862.6643289099,7630.41546911404,-0.380148154479815
"ENSMUSG00000028954",6343.23245765959,6783.88974813258,6207.29700088851,4283.25911892773,5121.91195880901,4702.58553886837,6444.80640222689,-0.454599916893041
"ENSMUSG00000028955",2467.50604034459,2879.75766743322,2765.53634009907,884.364158507951,739.301104155496,811.832631331723,2704.26668262563,-1.7347405949004
"ENSMUSG00000028957",826.564000147267,798.074862768975,737.152265310366,544.649990885158,582.472971244895,563.561481065027,787.263709408869,-0.481547656483697
"ENSMUSG00000028958",492.240833366126,456.513106013285,538.38416278248,954.940738297876,964.776711495987,959.858724896932,495.712700720631,0.951912690761517
"ENSMUSG00000028959",803.055034130688,866.857219304841,898.207251409608,1113.54487438498,1230.39403348449,1171.96945393474,856.039834948379,0.452731276658435
"ENSMUSG00000028960",1078.11615985434,1036.51541122512,1056.47439011349,2503.12487834242,3404.94806128501,2954.03646981372,1057.03532039765,1.48178814589577
"ENSMUSG00000028961",5840.06844836382,6079.17391569997,5687.10285337671,2974.93084051737,2724.44873999806,2849.68979025771,5868.78173914683,-1.04199580451605
"ENSMUSG00000028962",353.238952465395,366.749384040081,391.037529683999,358.753604509433,414.007619919317,386.380612214375,370.341955396492,0.0610034264670897
"ENSMUSG00000028963",1.06154003140483,0,0,0,0,0,0.353846677134945,-0.437064363239409
"ENSMUSG00000028964",4975.73753923377,5746.77163290593,5523.9324016035,4355.87594724865,3464.08037881098,3909.97816302981,5415.48052458107,-0.469826252886763
"ENSMUSG00000028965",3.72876218898682,3.5383720450023,6.24386908745378,4.25324453103632,3.58266535907586,3.91795494505609,4.5036677738143,-0.162334867087092
"ENSMUSG00000028967",85.449331775455,94.1370275761834,79.1779871841944,323.148796420633,441.651070532965,382.399933476799,86.2547821786109,2.13554397820182
"ENSMUSG00000028969",1717.57177081302,1955.9031968916,1789.95584872169,1568.5707874711,1170.22666448721,1369.39872597916,1821.14360547544,-0.411040948965364
