Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
peptide metabolic process%GObp%GO:0006518,-0.6107340816976227,-1.9539094352848034,0.0,0.0,524,17,Hbb-bt;Dalrd3;Tars;Rpl37;Rps21;Rpl37a;Rps20;Rpl39;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rpl35a;Rps26;Rpl22l1;Elane,Rpl37;Rps21;Rpl37a;Rps20;Rpl39;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rpl35a;Rps26;Rpl22l1;Elane
peptide biosynthetic process%GObp%GO:0043043,-0.7571753993464352,-1.9185548445972151,0.0,0.0,379,16,Dalrd3;Tars;Rpl37;Rps21;Rpl37a;Rps20;Rpl39;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rpl35a;Rps26;Rpl22l1;Elane,Rpl37;Rps21;Rpl37a;Rps20;Rpl39;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rpl35a;Rps26;Rpl22l1;Elane
organonitrogen compound biosynthetic process%GObp%GO:1901566,-0.7231425372855372,-2.7762208675726328,0.0,0.0,1152,18,Gcnt2;Dalrd3;Tars;Rpl37;Rps21;Rpl37a;Rps20;Rpl39;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rpl35a;Rps26;Ost4;Rpl22l1;Elane,Rpl37;Rps21;Rpl37a;Rps20;Rpl39;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rpl35a;Rps26;Ost4;Rpl22l1;Elane
non-membrane-bounded organelle%GOcc%GO:0043228,-0.3912935017474359,-2.412519236394407,0.0,0.0,4507,34,Trim12a;Jun;Rpl7l1;Iqgap2;Ndrg1;Sympk;Zfp36;Macf1;Stat1;Scd2;Mycbp2;Maea;Mylip;Mprip;Phf12;Hipk1;Mien1;Rpl37;Rps21;Rpl37a;Rps20;Rpl34;Rpl39;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rps15a;Rpl35a;Snrpg;Rps26;Rpl22l1;Ctsg,Phf12;Hipk1;Mien1;Rpl37;Rps21;Rpl37a;Rps20;Rpl34;Rpl39;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rps15a;Rpl35a;Snrpg;Rps26;Rpl22l1;Ctsg
mitochondrion%GOcc%GO:0005739,-0.5209682182488783,-2.7394153910982766,0.0,0.0,1923,15,Idi1;Wdr26;Phb;Gpd2;Ubb;Usp48;Gm2a;Rpl34;Ndufa4;Ndufa3;Rps15a;Rpl35a;Uqcr10;Txnip;Echdc2,Ndufa4;Ndufa3;Rps15a;Rpl35a;Uqcr10;Txnip;Echdc2
ribonucleoprotein complex%GOcc%GO:1990904,-0.6877427746987265,-3.448521385924967,0.0,0.0,838,19,Rpl7l1;Calr;Zfp36;Hnrnph3;Rpl37;Rps21;Rpl37a;Rps20;Rpl34;Rpl39;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rps15a;Rpl35a;Snrpg;Rps26,Hnrnph3;Rpl37;Rps21;Rpl37a;Rps20;Rpl34;Rpl39;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rps15a;Rpl35a;Snrpg;Rps26
macromolecule biosynthetic process%GObp%GO:0009059,-0.5025994332637597,-2.0149690708278873,0.0,0.0,1268,21,Jund;Jun;Gcnt2;Phb;Dalrd3;Stat1;Tars;Rpl37;Rps21;Rpl37a;Rps20;Rpl39;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rpl35a;Rps26;Ost4;Rpl22l1,Rpl37;Rps21;Rpl37a;Rps20;Rpl39;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rpl35a;Rps26;Ost4;Rpl22l1
identical protein binding%GOmf%GO:0042802,0.5310863606293457,2.076710968314989,0.0,0.0,2376,15,Ighm;Trim12a;Jun;Plek;H2-Q7;H2-Q4;H2-Q6;Trim34a;Mef2d;Stat1;Mycbp2;H2-D1;Tars;Rbck1;Lgals1,Ighm;Trim12a;Jun;Plek;H2-Q7;H2-Q4
developmental process%GObp%GO:0032502,0.3800027856750253,1.946858295924634,0.0,0.0,5960,32,Ighm;Vldlr;Ltb;Psmb8;Jund;H2-Ab1;Jun;H2-Q7;Rpl7l1;Calr;Ndrg1;Mef2d;Ccdc47;Dock10;Dnase2a;Zfp36;Samd9l;Macf1;Stat1;Tmem176b;Mycbp2;Maea;Gpd2;Ubb;Mylip;Lfng;Selenot;Smim14;Hipk1;4932438A13Rik;Txnip;Lgals1,Ighm;Vldlr;Ltb;Psmb8;Jund;H2-Ab1;Jun;H2-Q7;Rpl7l1;Calr
cytosolic ribosome%GOcc%GO:0022626,-0.7771277070103203,-2.3825793619254356,0.0,0.0,109,15,Rpl7l1;Rpl37;Rps21;Rpl37a;Rps20;Rpl34;Rpl39;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rps15a;Rpl35a;Rps26,Rpl37;Rps21;Rpl37a;Rps20;Rpl34;Rpl39;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rps15a;Rpl35a;Rps26
cellular response to stimulus%GObp%GO:0051716,0.45761812804538854,1.9004085634196775,0.0,0.0,7203,37,Ighm;Vldlr;Shisa5;Tspan32;Jund;H2-Ab1;Jun;Plek;H2-Q7;Rnf149;Ifi203;Calr;Ly6a;Iqgap2;Gcnt2;Edem2;Nceh1;Gnb4;Ndrg1;Ccdc47;Dock10;Phb;Zfp36;Dock8;Macf1;Prkag2;Stat1;Mylip;Laptm5;Selenot;Rbck1;Hipk1;Smg1;Sem1;Rps27l;Txnip;Ctsg,Ighm;Vldlr;Shisa5;Tspan32;Jund;H2-Ab1;Jun;Plek;H2-Q7;Rnf149;Ifi203;Calr;Ly6a;Iqgap2;Gcnt2;Edem2;Nceh1;Gnb4;Ndrg1
cellular nitrogen compound metabolic process%GObp%GO:0034641,-0.3971016188098856,-1.9630041500082351,0.0,0.0,3002,29,Hbb-bt;Jund;Jun;Rpl7l1;Dnase2a;Phb;Sympk;Zfp36;Dalrd3;Stat1;Tars;Gm2a;Smg1;Rpl37;Rps21;Rpl37a;Rps20;Rpl39;Sem1;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rpl35a;Snrpg;Rps26;Rpl22l1;Elane,Rpl37;Rps21;Rpl37a;Rps20;Rpl39;Sem1;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rpl35a;Snrpg;Rps26;Rpl22l1;Elane
cellular nitrogen compound biosynthetic process%GObp%GO:0044271,-0.5630399141263741,-2.935754830062471,0.0,0.0,1161,20,Jund;Jun;Phb;Dalrd3;Stat1;Tars;Rpl37;Rps21;Rpl37a;Rps20;Rpl39;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rpl35a;Rps26;Rpl22l1;Elane,Rpl37;Rps21;Rpl37a;Rps20;Rpl39;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rpl35a;Rps26;Rpl22l1;Elane
membrane protein complex%GOcc%GO:0098796,0.5614622392860334,2.2449137777826937,0.0,0.0,1219,15,Ighm;H2-Eb1;Tspan32;H2-Ab1;H2-Q7;H2-Q4;Calr;H2-Q6;Gnb4;Phb;H2-D1;Ndufa4;Ndufa3;Uqcr10;Ost4,Ighm;H2-Eb1;Tspan32;H2-Ab1;H2-Q7;H2-Q4;Calr;H2-Q6
cellular macromolecule biosynthetic process%GObp%GO:0034645,-0.6436401329480486,-3.0768317544811525,0.0,0.0,931,18,Gcnt2;Phb;Dalrd3;Tars;Rpl37;Rps21;Rpl37a;Rps20;Rpl39;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rpl35a;Rps26;Ost4;Rpl22l1,Rpl37;Rps21;Rpl37a;Rps20;Rpl39;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rpl35a;Rps26;Ost4;Rpl22l1
cellular amide metabolic process%GObp%GO:0043603,-0.5809395790802346,-2.1818344928765567,0.0,0.0,767,18,Hbb-bt;Dalrd3;Tars;Gm2a;Rpl37;Rps21;Rpl37a;Rps20;Rpl39;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rpl35a;Rps26;Rpl22l1;Elane,Rpl37;Rps21;Rpl37a;Rps20;Rpl39;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rpl35a;Rps26;Rpl22l1;Elane
biosynthetic process%GObp%GO:0009058,-0.420909546633556,-2.3686420268847614,0.0,0.0,2237,28,Jund;Jun;Gcnt2;Idi1;Phb;Dalrd3;Inpp4b;Prkag2;Stat1;Scd2;Gpd2;Tars;Smg1;Rpl37;Rps21;Rpl37a;Rps20;Rpl39;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rpl35a;Rps26;Ost4;Rpl22l1;Elane,Rpl37;Rps21;Rpl37a;Rps20;Rpl39;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rpl35a;Rps26;Ost4;Rpl22l1;Elane
biological regulation%GObp%GO:0065007,0.36182803498495897,1.9510112868588718,0.0,0.0,13279,74,Ighm;Trim12a;Vldlr;Ltb;Psmb8;H2-Eb1;Shisa5;Tspan32;Jund;H2-Ab1;Jun;Plek;H2-Q7;H2-Q4;Rnf149;Ifi203;Calr;Ly6a;H2-Q6;Iqgap2;Wdfy1;Gcnt2;Edem2;Nceh1;Gnb4;Pik3ip1;Ndrg1;Trim34a;Lman2;Mef2d;Ccdc47;Dock10;Dnase2a;Phb;Sympk;Zfp36;Dock8;Samd9l;Inpp4b;Macf1;Prkag2;Stat1;Tmem176b;Zfp395;Mycbp2;Maea;Crim1;Zmym4;Ubb;Mylip;Mprip;Laptm5;Slc39a10;H2-D1;Lfng;Selenot;Rbck1;Phf12;Hipk1;Smg1;4932438A13Rik;Mien1;Hnrnph3;Rpl37;Rps20;Rps29;Rps27l;Ndufa4;Rps15a;Rps26;Txnip;Lgals1;Ctsg;Elane,Ighm;Trim12a;Vldlr;Ltb;Psmb8;H2-Eb1;Shisa5;Tspan32;Jund;H2-Ab1;Jun;Plek;H2-Q7;H2-Q4;Rnf149;Ifi203;Calr;Ly6a;H2-Q6;Iqgap2;Wdfy1;Gcnt2;Edem2;Nceh1;Gnb4;Pik3ip1;Ndrg1;Trim34a;Lman2;Mef2d;Ccdc47;Dock10;Dnase2a;Phb;Sympk;Zfp36;Dock8;Samd9l
binding%GOmf%GO:0005488,0.39723829156261603,1.966512475525428,0.0,0.0,14113,84,Ighm;Hbb-bt;Trim12a;Vldlr;Ltb;Psmb8;H2-Eb1;Shisa5;Jund;H2-Ab1;Jun;Plek;H2-Q7;H2-Q4;Rpl7l1;Rnf149;Ifi203;Calr;Ly6a;H2-Q6;Iqgap2;Wdfy1;Edem2;Nceh1;Tnpo1;Gnb4;Pik3ip1;Ndrg1;Rrbp1;Idi1;Zfp800;Trim34a;Lman2;Mef2d;Ccdc47;Dock10;Phb;Zfp36;Dock8;Samd9l;Dalrd3;Inpp4b;Macf1;Prkag2;Ppp2r2a;Stat1;Scd2;Tmem176b;Zfp395;Mycbp2;Maea;Crim1;Zmym4;Gpd2;Ubb;Mylip;Mprip;Laptm5;H2-D1;Tars;Lfng;Rbck1;Phf12;Hipk1;Smg1;Mien1;Hnrnph3;Rpl37;Rps21;Rpl37a;Rps20;Rpl39;Sem1;Rps29;Rps27l;Rpl41;Ndufa4;Snrpg;Rps26;Rpl22l1;Txnip;Lgals1;Ctsg;Elane,Ighm;Hbb-bt;Trim12a;Vldlr;Ltb;Psmb8;H2-Eb1;Shisa5;Jund;H2-Ab1;Jun;Plek;H2-Q7;H2-Q4;Rpl7l1;Rnf149;Ifi203;Calr;Ly6a;H2-Q6;Iqgap2;Wdfy1;Edem2;Nceh1;Tnpo1;Gnb4;Pik3ip1;Ndrg1;Rrbp1;Idi1;Zfp800;Trim34a;Lman2;Mef2d;Ccdc47;Dock10;Phb;Zfp36;Dock8;Samd9l;Dalrd3;Inpp4b;Macf1;Prkag2;Ppp2r2a;Stat1;Scd2;Tmem176b;Zfp395;Mycbp2;Maea;Crim1;Zmym4;Gpd2;Ubb;Mylip;Mprip
animal organ development%GObp%GO:0048513,0.44240753164896035,1.9241705719853661,0.0,0.0,3363,18,Ighm;Vldlr;Ltb;H2-Ab1;Jun;Mef2d;Dock10;Dnase2a;Samd9l;Maea;Gpd2;Ubb;Lfng;Selenot;Hipk1;4932438A13Rik;Txnip;Lgals1,Ighm;Vldlr;Ltb;H2-Ab1;Jun
intracellular non-membrane-bounded organelle%GOcc%GO:0043232,-0.3912935017474359,-1.909208207402926,0.0,0.004341337674671008,4507,34,Trim12a;Jun;Rpl7l1;Iqgap2;Ndrg1;Sympk;Zfp36;Macf1;Stat1;Scd2;Mycbp2;Maea;Mylip;Mprip;Phf12;Hipk1;Mien1;Rpl37;Rps21;Rpl37a;Rps20;Rpl34;Rpl39;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rps15a;Rpl35a;Snrpg;Rps26;Rpl22l1;Ctsg,Phf12;Hipk1;Mien1;Rpl37;Rps21;Rpl37a;Rps20;Rpl34;Rpl39;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rps15a;Rpl35a;Snrpg;Rps26;Rpl22l1;Ctsg
cellular biosynthetic process%GObp%GO:0044249,-0.4394335131502918,-1.9114811493440125,0.0,0.004558404558404559,2093,27,Jund;Jun;Gcnt2;Idi1;Phb;Dalrd3;Inpp4b;Prkag2;Stat1;Scd2;Tars;Smg1;Rpl37;Rps21;Rpl37a;Rps20;Rpl39;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rpl35a;Rps26;Ost4;Rpl22l1;Elane,Rpl37;Rps21;Rpl37a;Rps20;Rpl39;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rpl35a;Rps26;Ost4;Rpl22l1;Elane
immune system process%GObp%GO:0002376,0.44513695930055835,1.8330323808685187,0.0,0.005522550414191281,2429,28,Ighm;Trim12a;Ltb;Psmb8;H2-Eb1;H2-Ab1;Jun;H2-Q7;H2-Q4;Ifi203;Calr;H2-Q6;Ndrg1;Trim34a;Dock10;Dnase2a;Phb;Dock8;Samd9l;Stat1;Maea;H2-D1;Lfng;Rbck1;Rpl39;Lgals1;Ctsg;Elane,Ighm;Trim12a;Ltb;Psmb8;H2-Eb1;H2-Ab1;Jun;H2-Q7;H2-Q4;Ifi203;Calr;H2-Q6
immune response%GObp%GO:0006955,0.45410345801541907,1.8359833403481818,0.0,0.005829358770535242,1506,18,Ighm;Trim12a;Ltb;H2-Eb1;H2-Ab1;H2-Q7;H2-Q4;H2-Q6;Trim34a;Dock10;Phb;Stat1;H2-D1;Lfng;Rpl39;Lgals1;Ctsg;Elane,Ighm;Trim12a;Ltb;H2-Eb1;H2-Ab1;H2-Q7;H2-Q4
protein binding%GOmf%GO:0005515,0.3887929089210784,1.8559907849874997,0.0,0.00617226222762555,9602,62,Ighm;Hbb-bt;Trim12a;Vldlr;Ltb;Psmb8;H2-Eb1;Shisa5;Jund;H2-Ab1;Jun;Plek;H2-Q7;H2-Q4;Rnf149;Calr;Ly6a;H2-Q6;Iqgap2;Wdfy1;Edem2;Tnpo1;Pik3ip1;Ndrg1;Rrbp1;Trim34a;Lman2;Mef2d;Ccdc47;Dock10;Phb;Zfp36;Dock8;Samd9l;Macf1;Prkag2;Ppp2r2a;Stat1;Tmem176b;Mycbp2;Maea;Crim1;Ubb;Mylip;Mprip;Laptm5;H2-D1;Tars;Rbck1;Phf12;Hipk1;Mien1;Rpl37;Rps21;Rps20;Rpl39;Sem1;Ndufa4;Txnip;Lgals1;Ctsg;Elane,Ighm;Hbb-bt;Trim12a;Vldlr;Ltb;Psmb8;H2-Eb1;Shisa5;Jund;H2-Ab1;Jun;Plek;H2-Q7;H2-Q4;Rnf149;Calr;Ly6a;H2-Q6;Iqgap2;Wdfy1
response to external stimulus%GObp%GO:0009605,0.4573657971410736,1.8660040322336293,0.0,0.006558028616852146,2575,19,Ighm;Trim12a;H2-Eb1;Tspan32;H2-Ab1;Jun;H2-Q7;Ly6a;Trim34a;Phb;Zfp36;Prkag2;Stat1;Mycbp2;Rbck1;Rpl39;Rps15a;Ctsg;Elane,Ighm;Trim12a;H2-Eb1;Tspan32;H2-Ab1;Jun;H2-Q7
regulation of immune system process%GObp%GO:0002682,0.46815600534563173,1.8753418254489609,0.0,0.00699523052464229,1587,27,Ighm;Trim12a;H2-Eb1;Tspan32;Jund;H2-Ab1;Jun;H2-Q7;H2-Q4;Ifi203;Calr;H2-Q6;Wdfy1;Dnase2a;Phb;Zfp36;Dock8;Inpp4b;Stat1;Tmem176b;Laptm5;Slc39a10;H2-D1;Rbck1;Lgals1;Ctsg;Elane,Ighm;Trim12a;H2-Eb1;Tspan32;Jund;H2-Ab1;Jun;H2-Q7;H2-Q4;Ifi203;Calr;H2-Q6;Wdfy1
membrane%GOcc%GO:0016020,0.4122499125653465,1.8794816532457372,0.0,0.007494889847831024,9651,51,Ighm;Vldlr;Ltb;H2-Eb1;Shisa5;Tspan32;H2-Ab1;Jun;Plek;H2-Q7;H2-Q4;Rnf149;Calr;Ly6a;H2-Q6;Gcnt2;Pdzk1ip1;Edem2;Nceh1;Gnb4;Pik3ip1;Ndrg1;Rrbp1;Lman2;Ccdc47;Phb;Sympk;Dock8;Macf1;Scd2;Tmem176b;Maea;Crim1;Gpd2;Ubb;Mylip;Laptm5;Slc39a10;H2-D1;Lfng;Selenot;Usp48;Smim14;Gm2a;4932438A13Rik;Mien1;Ndufa4;Ndufa3;Uqcr10;Ost4;Ctsg,Ighm;Vldlr;Ltb;H2-Eb1;Shisa5;Tspan32;H2-Ab1;Jun;Plek;H2-Q7;H2-Q4;Rnf149;Calr;Ly6a;H2-Q6;Gcnt2;Pdzk1ip1;Edem2;Nceh1;Gnb4;Pik3ip1;Ndrg1;Rrbp1
cell periphery%GOcc%GO:0071944,0.4227742764372302,1.8800291367234878,0.0,0.008071419836125719,6031,33,Ighm;Vldlr;Ltb;H2-Eb1;Tspan32;H2-Ab1;Jun;Plek;H2-Q7;H2-Q4;Calr;Ly6a;H2-Q6;Nceh1;Gnb4;Pik3ip1;Ndrg1;Lman2;Phb;Sympk;Dock8;Macf1;Maea;Mylip;Laptm5;Slc39a10;H2-D1;Usp48;Gm2a;Mien1;Lgals1;Ctsg;Elane,Ighm;Vldlr;Ltb;H2-Eb1;Tspan32;H2-Ab1;Jun;Plek;H2-Q7;H2-Q4;Calr;Ly6a;H2-Q6;Nceh1;Gnb4;Pik3ip1;Ndrg1
molecular_function%GOmf%GO:0003674,0.5224922903217588,1.8895667947546433,0.0,0.008744038155802863,29245,108,Ighm;Hbb-bt;Trim12a;Vldlr;Ltb;Psmb8;H2-Eb1;Shisa5;Tspan32;Jund;H2-Ab1;Jun;Plek;H2-Q7;H2-Q4;Rpl7l1;Rnf149;Ifi203;Calr;Ly6a;H2-Q6;Iqgap2;Wdfy1;Gcnt2;Pdzk1ip1;Edem2;Nceh1;Tnpo1;Gnb4;Pik3ip1;Ndrg1;Rrbp1;Idi1;Zfp800;Trim34a;Lman2;Wdr26;Mef2d;Ccdc47;Dock10;Dnase2a;Phb;Sympk;Zfp36;Dock8;Samd9l;Dalrd3;Inpp4b;Echdc1;Macf1;Fam107b;Prkag2;Ppp2r2a;Stat1;Scd2;Tmem176b;Zfp395;Mycbp2;Maea;Crim1;Zmym4;Gpd2;Ubb;Mylip;Mprip;E230032D23Rik;Ankrd12;Laptm5;Slc39a10;H2-D1;Tars;Lfng;Selenot;Usp48;Smim14;Rbck1;Gm2a;Phf12;Hipk1;Smg1;4932438A13Rik;Mien1;Hnrnph3;Rpl37;Rps21;Rpl37a;Rps20;Rpl34;Rpl39;Sem1;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Ndufa4;Ndufa3;Rps15a;Rpl35a;Snrpg;Rps26;Ost4;Rpl22l1;Txnip;Lgals1;Ctsg;Elane;Echdc2,Ighm;Hbb-bt;Trim12a;Vldlr;Ltb;Psmb8;H2-Eb1;Shisa5;Tspan32;Jund;H2-Ab1;Jun;Plek;H2-Q7;H2-Q4;Rpl7l1;Rnf149;Ifi203;Calr;Ly6a;H2-Q6;Iqgap2;Wdfy1;Gcnt2;Pdzk1ip1;Edem2;Nceh1;Tnpo1;Gnb4;Pik3ip1;Ndrg1;Rrbp1;Idi1;Zfp800;Trim34a;Lman2;Wdr26;Mef2d;Ccdc47;Dock10;Dnase2a;Phb;Sympk;Zfp36;Dock8;Samd9l;Dalrd3;Inpp4b;Echdc1;Macf1;Fam107b;Prkag2;Ppp2r2a;Stat1;Scd2;Tmem176b;Zfp395;Mycbp2;Maea;Crim1;Zmym4;Gpd2;Ubb;Mylip;Mprip;E230032D23Rik;Ankrd12;Laptm5;Slc39a10;H2-D1;Tars;Lfng;Selenot;Usp48;Smim14;Rbck1;Gm2a;Phf12;Hipk1;Smg1
organic substance biosynthetic process%GObp%GO:1901576,-0.420909546633556,-1.7769872512572393,0.0,0.012432012432012434,2170,28,Jund;Jun;Gcnt2;Idi1;Phb;Dalrd3;Inpp4b;Prkag2;Stat1;Scd2;Gpd2;Tars;Smg1;Rpl37;Rps21;Rpl37a;Rps20;Rpl39;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rpl35a;Rps26;Ost4;Rpl22l1;Elane,Rpl37;Rps21;Rpl37a;Rps20;Rpl39;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rpl35a;Rps26;Ost4;Rpl22l1;Elane
METABOLISM%REACTOME%R-HSA-1430728.10,-0.43484339738107697,-1.6695965255406555,0.0,0.015194681861348529,1877,18,Psmb8;Gnb4;Idi1;Inpp4b;Prkag2;Gpd2;Gm2a;Rpl37;Rps21;Rpl39;Sem1;Rps27l;Ndufa4;Ndufa3;Rps15a;Uqcr10;Rps26;Rpl22l1,Rpl37;Rps21;Rpl39;Sem1;Rps27l;Ndufa4;Ndufa3;Rps15a;Uqcr10;Rps26;Rpl22l1
METABOLISM OF PROTEINS%REACTOME%R-HSA-392499.8,-0.40844026099523173,-1.722328443911234,0.0,0.01585532020314629,1684,17,Psmb8;Shisa5;Calr;Edem2;Gnb4;Lman2;Usp48;Rpl37;Rps21;Rpl39;Sem1;Rps27l;Rps15a;Rps26;Rpl22l1;Lgals1;Ctsg,Rpl37;Rps21;Rpl39;Sem1;Rps27l;Rps15a;Rps26;Rpl22l1;Lgals1;Ctsg
