Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
cellular amide metabolic process%GObp%GO:0043603,-0.4072105018596599,-2.170190501793416,0.0,0.0,767,17,Hbb-bt;Lars2;Gstp1;Rps28;Mrps28;Rpl37;Rpl37a;Rps27l;Rpl28;Rpl39;Rps29;Rps17;Rpl22l1;Rpl35a;Rpl41;Rps26;Elane,Rps28;Mrps28;Rpl37;Rpl37a;Rps27l;Rpl28;Rpl39;Rps29;Rps17;Rpl22l1;Rpl35a;Rpl41;Rps26;Elane
biosynthetic process%GObp%GO:0009058,-0.428922665042315,-2.1373483733333742,0.0,0.0,2237,28,Jund;Lars2;Jun;Stat1;Gstp1;Scd2;Junb;Igtp;Cd74;Rps28;Mrps28;Rpl37;Rpl37a;Rps27l;Rpl28;Rpl39;Ost4;Atp5g1;Rps29;Rps17;Rpl22l1;Rpl35a;Rpl41;Mif;Rps26;Atpif1;Mpo;Elane,Rps28;Mrps28;Rpl37;Rpl37a;Rps27l;Rpl28;Rpl39;Ost4;Atp5g1;Rps29;Rps17;Rpl22l1;Rpl35a;Rpl41;Mif;Rps26;Atpif1;Mpo;Elane
organic substance biosynthetic process%GObp%GO:1901576,-0.3938983520741363,-1.9607784720777657,0.0,0.0,2170,27,Jund;Lars2;Jun;Stat1;Gstp1;Scd2;Junb;Igtp;Cd74;Rps28;Mrps28;Rpl37;Rpl37a;Rps27l;Rpl28;Rpl39;Ost4;Atp5g1;Rps29;Rps17;Rpl22l1;Rpl35a;Rpl41;Mif;Rps26;Atpif1;Elane,Rps28;Mrps28;Rpl37;Rpl37a;Rps27l;Rpl28;Rpl39;Ost4;Atp5g1;Rps29;Rps17;Rpl22l1;Rpl35a;Rpl41;Mif;Rps26;Atpif1;Elane
cellular nitrogen compound metabolic process%GObp%GO:0034641,-0.40971824831060055,-1.8506930480395232,0.0,0.02524038461538462,3002,29,Hbb-bt;Jund;Lars2;Jun;Zfp36;Stat1;Gstp1;Junb;Rps28;Mrps28;Rpl37;Rpl37a;Rps27l;Snrpd2;Rps25;Rpl28;Rpl39;Sem1;Atp5g1;Rps29;Rps17;Snrpf;Rpl22l1;Rpl35a;Snrpe;Rpl41;Rps26;Atpif1;Elane,Rps28;Mrps28;Rpl37;Rpl37a;Rps27l;Snrpd2;Rps25;Rpl28;Rpl39;Sem1;Atp5g1;Rps29;Rps17;Snrpf;Rpl22l1;Rpl35a;Snrpe;Rpl41;Rps26;Atpif1;Elane
protein binding%GOmf%GO:0005515,0.4246689229277087,1.8250629508145793,0.0,0.03545857483804978,9602,49,Hbb-bt;Trim12a;H2-Q7;H2-Eb1;Clec2d;Jund;Iigp1;Trim34a;Ly6a;Tap1;Shisa5;Trim5;H2-DMa;Rab6b;H2-Q4;Jun;Zfp36;Stat1;Lamp2;H2-T22;Herc6;Gstp1;H2-K1;Ltb;Lmo2;Junb;Igtp;H2-Q6;Cd74;Stxbp4;Pou2f2;Mtdh;Plek;Ighm;Lcp1;Numa1;Cd44;Satb1;Bst2;Mndal;Rpl37;Rpl39;Sem1;Txnip;Mif;Atpif1;Lgals1;Elane;Ctsg,Hbb-bt;Trim12a;H2-Q7;H2-Eb1;Clec2d;Jund;Iigp1;Trim34a;Ly6a;Tap1;Shisa5;Trim5;H2-DMa;Rab6b;H2-Q4;Jun;Zfp36;Stat1;Lamp2;H2-T22;Herc6;Gstp1;H2-K1;Ltb;Lmo2;Junb;Igtp;H2-Q6;Cd74;Stxbp4;Pou2f2;Mtdh;Plek;Ighm;Lcp1;Numa1;Cd44
cell communication%GObp%GO:0007154,0.39658046777940825,1.839610961710436,0.0,0.04136833731105807,5573,22,Iigp1;Ly6a;Tspan32;Shisa5;Jun;Zfp36;Stat1;Lamp2;Arhgap45;Igtp;Adgrl4;Rasa4;Cd74;Stxbp4;Mtdh;Plek;Ighm;Lcp1;Cd44;Rps27l;Txnip;Mif,Iigp1;Ly6a;Tspan32;Shisa5;Jun;Zfp36;Stat1;Lamp2;Arhgap45;Igtp;Adgrl4;Rasa4;Cd74;Stxbp4;Mtdh;Plek;Ighm;Lcp1;Cd44
cellular process%GOmf%GO:0009987,0.2623396013293256,1.949607753729065,0.0,0.04136833731105807,5447,21,Hbb-bt;Trim12a;Trim34a;Tap1;Trim5;Lars2;Herc6;Gstp1;Setd1b;Ltb;Adgrl4;Cd74;Cd44;Uqcr11;Cox6c;Rps27l;Sec61g;Atp5g1;Mif;Mpo;Ctsg,Hbb-bt;Trim12a;Trim34a;Tap1;Trim5;Lars2
response to stimulus%GObp%GO:0050896,0.45227246029719703,1.8059940022037873,0.0,0.046539379474940336,9100,58,Trim12a;H2-Q7;H2-Eb1;Clec2d;Jund;Iigp1;Trim34a;Ly6a;Tspan32;Tap1;Shisa5;Trim5;H2-DMa;H2-Q4;Jun;Zfp36;Gm4951;Ifi44;Stat1;Lamp2;H2-T22;Herc6;Arhgap45;Gstp1;H2-K1;Scd2;Ltb;Lmo2;Junb;Igtp;Adgrl4;H2-Q6;Rasa4;Cd74;Stxbp4;Pou2f2;Ifi203;Mtdh;Plek;Ighm;Lcp1;Cd44;Kdelr1;Satb1;Bst2;Mndal;Rps27l;Rpl39;Sem1;Atp5g1;Txnip;Mif;Atpif1;Lgals1;Rpl36al;Mpo;Elane;Ctsg,Trim12a;H2-Q7;H2-Eb1;Clec2d;Jund;Iigp1;Trim34a;Ly6a;Tspan32;Tap1;Shisa5;Trim5;H2-DMa;H2-Q4;Jun;Zfp36;Gm4951;Ifi44;Stat1;Lamp2;H2-T22;Herc6;Arhgap45;Gstp1;H2-K1;Scd2;Ltb;Lmo2;Junb;Igtp;Adgrl4;H2-Q6;Rasa4;Cd74;Stxbp4;Pou2f2;Ifi203;Mtdh;Plek
plasma membrane%GOcc%GO:0005886,0.3896800204627803,1.8477646289234961,0.0,0.04964200477326969,5541,28,H2-Q7;H2-Eb1;Clec2d;Ly6a;Tspan32;H2-DMa;H2-Q4;Jun;Lamp2;H2-T22;Arhgap45;Gstp1;H2-K1;Ltb;Adgrl4;H2-Q6;Rasa4;Cd74;Mtdh;Plek;Ighm;Lcp1;Numa1;Cd44;Bst2;Mif;Rpl36al;Ctsg,H2-Q7;H2-Eb1;Clec2d;Ly6a;Tspan32;H2-DMa;H2-Q4;Jun;Lamp2;H2-T22;Arhgap45;Gstp1;H2-K1;Ltb;Adgrl4;H2-Q6;Rasa4;Cd74;Mtdh;Plek;Ighm;Lcp1;Numa1;Cd44
biological regulation%GObp%GO:0065007,0.35643187943409765,1.8596339210537205,0.0,0.06205250596658711,13279,55,Trim12a;H2-Q7;H2-Eb1;Clec2d;Jund;Iigp1;Trim34a;Ly6a;Tspan32;Tap1;Shisa5;Trim5;H2-DMa;H2-Q4;Jun;Zfp36;Stat1;Lamp2;H2-T22;Arhgap45;Gstp1;H2-K1;Ltb;Lmo2;Junb;Igtp;Adgrl4;H2-Q6;Rasa4;Cd74;Stxbp4;Pou2f2;Ifi203;Mtdh;Plek;Ighm;Lcp1;Numa1;Cd44;Satb1;Bst2;Mndal;Rpl37;Rps27l;Atp5g1;Rps29;Rps17;Txnip;Mif;Rps26;Atpif1;Lgals1;Mpo;Elane;Ctsg,Trim12a;H2-Q7;H2-Eb1;Clec2d;Jund;Iigp1;Trim34a;Ly6a;Tspan32;Tap1;Shisa5;Trim5;H2-DMa;H2-Q4;Jun;Zfp36;Stat1;Lamp2;H2-T22;Arhgap45;Gstp1;H2-K1;Ltb;Lmo2;Junb;Igtp;Adgrl4;H2-Q6;Rasa4;Cd74;Stxbp4;Pou2f2;Ifi203;Mtdh;Plek;Ighm;Lcp1;Numa1;Cd44
primary metabolic process%GObp%GO:0044238,-0.33474739444974094,-1.6487756817896966,0.0,0.065625,6722,43,Trim12a;Jund;Trim34a;Tspan32;Trim5;Lars2;Jun;Zfp36;Stat1;Lamp2;Herc6;Gstp1;Setd1b;Scd2;Junb;Igtp;Cd74;Plek;Satb1;Rps28;Mrps28;Rpl37;Rpl37a;Rps27l;Snrpd2;Rps25;Rpl28;Rpl39;Ost4;Sem1;Atp5g1;Rps29;Rps17;Snrpf;Rpl22l1;Rpl35a;Snrpe;Rpl41;Mif;Rps26;Elane;Ctsg;Echdc2,Mrps28;Rpl37;Rpl37a;Rps27l;Snrpd2;Rps25;Rpl28;Rpl39;Ost4;Sem1;Atp5g1;Rps29;Rps17;Snrpf;Rpl22l1;Rpl35a;Snrpe;Rpl41;Mif;Rps26;Elane;Ctsg;Echdc2
regulation of cell communication%GObp%GO:0010646,0.4090910555472946,1.7767102495281408,0.0,0.06894722885176346,3491,17,Trim12a;Trim34a;Trim5;Jun;Stat1;Gstp1;Igtp;Rasa4;Cd74;Stxbp4;Mtdh;Plek;Ighm;Numa1;Cd44;Rpl37;Mif,Trim12a;Trim34a;Trim5;Jun;Stat1;Gstp1;Igtp;Rasa4;Cd74;Stxbp4;Mtdh;Plek;Ighm;Numa1;Cd44
gene expression%GObp%GO:0010467,-0.36143640965695467,-1.6721143796879174,0.0,0.0703125,2184,32,H2-Eb1;Jund;Tspan32;H2-DMa;Lars2;Jun;Stat1;Ltb;Junb;Pou2f2;Ighm;Kdelr1;Rps28;Mrps28;Rpl37;Rpl37a;Rps27l;Snrpd2;Rps25;Rpl28;Rpl39;Sem1;Rps29;Rps17;Snrpf;Rpl22l1;Rpl35a;Snrpe;Rpl41;Rps26;Elane;Ctsg,Rps28;Mrps28;Rpl37;Rpl37a;Rps27l;Snrpd2;Rps25;Rpl28;Rpl39;Sem1;Rps29;Rps17;Snrpf;Rpl22l1;Rpl35a;Snrpe;Rpl41;Rps26;Elane;Ctsg
cellular nitrogen compound biosynthetic process%GObp%GO:0044271,-0.46940774135620855,-1.6339858163614371,0.0,0.07098858173076923,1161,21,Jund;Lars2;Jun;Stat1;Junb;Rps28;Mrps28;Rpl37;Rpl37a;Rps27l;Rpl28;Rpl39;Atp5g1;Rps29;Rps17;Rpl22l1;Rpl35a;Rpl41;Rps26;Atpif1;Elane,Rps28;Mrps28;Rpl37;Rpl37a;Rps27l;Rpl28;Rpl39;Atp5g1;Rps29;Rps17;Rpl22l1;Rpl35a;Rpl41;Rps26;Atpif1;Elane
cytosol%GOcc%GO:0005829,-0.29256266884625415,-1.6030319999615152,0.0,0.07572115384615385,3851,37,Hbb-bt;Trim12a;Trim34a;Trim5;Jun;Zfp36;Stat1;Herc6;Gstp1;Igtp;Rasa4;Lcp1;Numa1;Cd44;Bst2;Mndal;Rps28;Rpl37;Rpl37a;Rps27l;Snrpd2;Rps25;Rpl28;Rpl39;Rps29;Rps17;Snrpf;Rpl22l1;Rpl35a;Snrpe;Txnip;Rpl41;Mif;Rps26;Lgals1;Rpl36al;Ctsg,Lcp1;Numa1;Cd44;Bst2;Mndal;Rps28;Rpl37;Rpl37a;Rps27l;Snrpd2;Rps25;Rpl28;Rpl39;Rps29;Rps17;Snrpf;Rpl22l1;Rpl35a;Snrpe;Txnip;Rpl41;Mif;Rps26;Lgals1;Rpl36al;Ctsg
metabolic process%GObp%GO:0008152,-0.2882533248556851,-1.673645227700138,0.0,0.07572115384615385,7884,54,Hbb-bt;Trim12a;H2-Eb1;Jund;Trim34a;Tspan32;Trim5;H2-DMa;Lars2;Jun;Zfp36;Stat1;Lamp2;Herc6;Gstp1;Setd1b;Scd2;Ltb;Junb;Igtp;Cd74;Pou2f2;Plek;Ighm;Cd44;Kdelr1;Satb1;Rps28;Mrps28;Rpl37;Rpl37a;Rps27l;Snrpd2;Rps25;Rpl28;Rpl39;Ost4;Sem1;Atp5g1;Rps29;Rps17;Snrpf;Rpl22l1;Uqcrb;Rpl35a;Snrpe;Rpl41;Mif;Rps26;Atpif1;Mpo;Elane;Ctsg;Echdc2,Rpl37a;Rps27l;Snrpd2;Rps25;Rpl28;Rpl39;Ost4;Sem1;Atp5g1;Rps29;Rps17;Snrpf;Rpl22l1;Uqcrb;Rpl35a;Snrpe;Rpl41;Mif;Rps26;Atpif1;Mpo;Elane;Ctsg;Echdc2
response to stress%GObp%GO:0006950,0.3096646889426963,1.720252347883252,0.0,0.07897591668474724,3342,35,Trim12a;H2-Q7;H2-Eb1;Clec2d;Iigp1;Trim34a;Tspan32;Tap1;Shisa5;Trim5;Jun;Zfp36;Gm4951;Stat1;Lamp2;Herc6;Gstp1;H2-K1;Igtp;Cd74;Stxbp4;Plek;Ighm;Lcp1;Cd44;Bst2;Rps27l;Rpl39;Sem1;Txnip;Mif;Atpif1;Mpo;Elane;Ctsg,Trim12a;H2-Q7;H2-Eb1;Clec2d;Iigp1;Trim34a;Tspan32;Tap1;Shisa5;Trim5;Jun;Zfp36;Gm4951;Stat1;Lamp2;Herc6;Gstp1;H2-K1
cellular biosynthetic process%GObp%GO:0044249,-0.3938983520741363,-1.5746215600672937,0.0,0.07992788461538461,2093,27,Jund;Lars2;Jun;Stat1;Gstp1;Scd2;Junb;Igtp;Cd74;Rps28;Mrps28;Rpl37;Rpl37a;Rps27l;Rpl28;Rpl39;Ost4;Atp5g1;Rps29;Rps17;Rpl22l1;Rpl35a;Rpl41;Mif;Rps26;Atpif1;Elane,Rps28;Mrps28;Rpl37;Rpl37a;Rps27l;Rpl28;Rpl39;Ost4;Atp5g1;Rps29;Rps17;Rpl22l1;Rpl35a;Rpl41;Mif;Rps26;Atpif1;Elane
regulation of response to stimulus%GObp%GO:0048583,0.3341747025348737,1.7360444529151564,0.0,0.08687350835322195,4040,31,Trim12a;H2-Q7;Clec2d;Trim34a;Tspan32;Tap1;Trim5;H2-DMa;H2-Q4;Jun;Zfp36;Stat1;H2-T22;Gstp1;H2-K1;Igtp;H2-Q6;Rasa4;Cd74;Ifi203;Mtdh;Plek;Ighm;Numa1;Cd44;Mndal;Rpl37;Mif;Lgals1;Elane;Ctsg,Trim12a;H2-Q7;Clec2d;Trim34a;Tspan32;Tap1;Trim5;H2-DMa;H2-Q4;Jun;Zfp36;Stat1;H2-T22;Gstp1;H2-K1;Igtp;H2-Q6;Rasa4;Cd74;Ifi203;Mtdh;Plek;Ighm;Numa1;Cd44
regulation of cellular process%GObp%GO:0050794,0.3667594529538092,1.6336052389156999,0.0,0.14478918058870324,12039,51,Trim12a;H2-Q7;H2-Eb1;Clec2d;Jund;Iigp1;Trim34a;Ly6a;Tspan32;Tap1;Shisa5;Trim5;H2-DMa;H2-Q4;Jun;Zfp36;Stat1;Lamp2;H2-T22;Arhgap45;Gstp1;H2-K1;Lmo2;Junb;Igtp;Adgrl4;H2-Q6;Rasa4;Cd74;Stxbp4;Pou2f2;Mtdh;Plek;Ighm;Lcp1;Numa1;Cd44;Satb1;Bst2;Mndal;Rpl37;Rps27l;Atp5g1;Rps29;Txnip;Mif;Rps26;Atpif1;Lgals1;Elane;Ctsg,Trim12a;H2-Q7;H2-Eb1;Clec2d;Jund;Iigp1;Trim34a;Ly6a;Tspan32;Tap1;Shisa5;Trim5;H2-DMa;H2-Q4;Jun;Zfp36;Stat1;Lamp2;H2-T22;Arhgap45;Gstp1;H2-K1;Lmo2;Junb;Igtp;Adgrl4;H2-Q6;Rasa4;Cd74;Stxbp4;Pou2f2;Mtdh;Plek;Ighm;Lcp1;Numa1;Cd44
immune response%GObp%GO:0006955,0.31108140612716495,1.5982079014310908,0.0,0.15069894306171158,1506,29,Trim12a;H2-Q7;H2-Eb1;Iigp1;Trim34a;Tap1;Trim5;H2-DMa;H2-Q4;Ifi44;Stat1;H2-T22;Herc6;H2-K1;Ltb;Igtp;H2-Q6;Cd74;Stxbp4;Pou2f2;Ighm;Lcp1;Kdelr1;Bst2;Rpl39;Mif;Lgals1;Elane;Ctsg,Trim12a;H2-Q7;H2-Eb1;Iigp1;Trim34a;Tap1;Trim5;H2-DMa;H2-Q4;Ifi44;Stat1;H2-T22;Herc6;H2-K1;Ltb;Igtp;H2-Q6;Cd74;Stxbp4;Pou2f2
regulation of biological process%GObp%GO:0050789,0.37574083814001674,1.6036740676148835,0.0,0.15274463007159905,12629,54,Trim12a;H2-Q7;H2-Eb1;Clec2d;Jund;Iigp1;Trim34a;Ly6a;Tspan32;Tap1;Shisa5;Trim5;H2-DMa;H2-Q4;Jun;Zfp36;Stat1;Lamp2;H2-T22;Arhgap45;Gstp1;H2-K1;Ltb;Lmo2;Junb;Igtp;Adgrl4;H2-Q6;Rasa4;Cd74;Stxbp4;Pou2f2;Ifi203;Mtdh;Plek;Ighm;Lcp1;Numa1;Cd44;Satb1;Bst2;Mndal;Rpl37;Rps27l;Atp5g1;Rps29;Txnip;Mif;Rps26;Atpif1;Lgals1;Mpo;Elane;Ctsg,Trim12a;H2-Q7;H2-Eb1;Clec2d;Jund;Iigp1;Trim34a;Ly6a;Tspan32;Tap1;Shisa5;Trim5;H2-DMa;H2-Q4;Jun;Zfp36;Stat1;Lamp2;H2-T22;Arhgap45;Gstp1;H2-K1;Ltb;Lmo2;Junb;Igtp;Adgrl4;H2-Q6;Rasa4;Cd74;Stxbp4;Pou2f2;Ifi203;Mtdh;Plek;Ighm;Lcp1;Numa1;Cd44
METABOLISM OF PROTEINS%REACTOME%R-HSA-392499.8,-0.40728678891419057,-1.466112086960922,0.25,0.1622596153846154,1684,15,Shisa5;Lars2;Rab6b;Kdelr1;Satb1;Mrps28;Rpl37;Rps27l;Rps25;Rpl39;Sem1;Rpl22l1;Rps26;Lgals1;Ctsg,Kdelr1;Satb1;Mrps28;Rpl37;Rps27l;Rps25;Rpl39;Sem1;Rpl22l1;Rps26;Lgals1;Ctsg
response to bacterium%GObp%GO:0009617,-0.33050750207473995,-1.4787346896123656,0.0,0.16280048076923076,975,16,Iigp1;Ly6a;Zfp36;Ifi44;Stat1;Herc6;Gstp1;H2-K1;Igtp;Mtdh;Ighm;Mndal;Rpl39;Mpo;Elane;Ctsg,Mpo;Elane;Ctsg
protein-containing complex%GOcc%GO:0032991,-0.2623645967403186,-1.4790868530173387,0.0,0.17136892712550608,5831,50,Hbb-bt;H2-Q7;H2-Eb1;Jund;Tspan32;Tap1;H2-DMa;H2-Q4;Jun;Zfp36;Stat1;Lamp2;H2-T22;Gstp1;H2-K1;Setd1b;Lmo2;Junb;H2-Q6;Cd74;Ighm;Numa1;Cd44;Mndal;Rps28;Uqcr11;Mrps28;Rpl37;Cox6c;Rpl37a;Rps27l;Snrpd2;Rps25;Rpl28;Rpl39;Ost4;Sec61g;Sem1;Atp5g1;Rps29;Rps17;Snrpf;Uqcrb;Rpl35a;Snrpe;Rpl41;Rps26;Lgals1;Rpl36al;Elane,Mndal;Rps28;Uqcr11;Mrps28;Rpl37;Cox6c;Rpl37a;Rps27l;Snrpd2;Rps25;Rpl28;Rpl39;Ost4;Sec61g;Sem1;Atp5g1;Rps29;Rps17;Snrpf;Uqcrb;Rpl35a;Snrpe;Rpl41;Rps26;Lgals1;Rpl36al;Elane
signal transduction%GObp%GO:0007165,0.381776945350328,1.5676174280621458,0.0,0.19029435163086716,5130,21,Iigp1;Ly6a;Tspan32;Shisa5;Jun;Zfp36;Stat1;Arhgap45;Igtp;Adgrl4;Rasa4;Cd74;Stxbp4;Mtdh;Plek;Ighm;Lcp1;Cd44;Rps27l;Txnip;Mif,Iigp1;Ly6a;Tspan32;Shisa5;Jun;Zfp36;Stat1;Arhgap45;Igtp;Adgrl4;Rasa4;Cd74;Stxbp4;Mtdh;Plek;Ighm;Lcp1;Cd44
response to external stimulus%GObp%GO:0009605,0.31268753245212233,1.5542458527525018,0.0,0.1939140811455847,2575,30,Trim12a;H2-Q7;H2-Eb1;Iigp1;Trim34a;Ly6a;Tspan32;Trim5;Jun;Zfp36;Ifi44;Stat1;Lamp2;Herc6;Gstp1;H2-K1;Igtp;Cd74;Stxbp4;Pou2f2;Mtdh;Ighm;Satb1;Bst2;Mndal;Rpl39;Mif;Mpo;Elane;Ctsg,Trim12a;H2-Q7;H2-Eb1;Iigp1;Trim34a;Ly6a;Tspan32;Trim5;Jun;Zfp36;Ifi44;Stat1;Lamp2;Herc6;Gstp1;H2-K1
organonitrogen compound metabolic process%GObp%GO:1901564,-0.22676972617404415,-1.3964025330376992,0.0,0.19876802884615385,4649,31,Hbb-bt;Trim12a;Trim34a;Tspan32;Trim5;Lars2;Lamp2;Herc6;Gstp1;Setd1b;Igtp;Cd44;Satb1;Rps28;Mrps28;Rpl37;Rpl37a;Rps27l;Rpl28;Rpl39;Ost4;Atp5g1;Rps29;Rps17;Rpl22l1;Rpl35a;Rpl41;Rps26;Atpif1;Elane;Ctsg,Rps28;Mrps28;Rpl37;Rpl37a;Rps27l;Rpl28;Rpl39;Ost4;Atp5g1;Rps29;Rps17;Rpl22l1;Rpl35a;Rpl41;Rps26;Atpif1;Elane;Ctsg
catalytic activity%GOmf%GO:0003824,-0.3188547045615791,-1.3786742478515626,0.25,0.19990384615384615,5613,22,Hbb-bt;Trim12a;Iigp1;Trim34a;Tap1;Trim5;Lars2;Rab6b;Mettl7a1;Gm4951;Herc6;Gstp1;Setd1b;Scd2;Igtp;Uqcr11;Cox6c;Mif;Mpo;Elane;Ctsg;Echdc2,Mpo;Elane;Ctsg;Echdc2
extracellular region%GOcc%GO:0005576,-0.29663571861390603,-1.4070040716719308,0.0,0.20082566889632109,2764,17,Hbb-bt;H2-Q7;Iigp1;H2-Q4;Lamp2;H2-T22;H2-K1;Ltb;H2-Q6;Cd74;Ighm;Rpl39;Mif;Lgals1;Mpo;Elane;Ctsg,Mif;Lgals1;Mpo;Elane;Ctsg
macromolecule biosynthetic process%GObp%GO:0009059,-0.3657680271630525,-1.416351693197787,0.0,0.2099541083916084,1268,20,Jund;Lars2;Jun;Stat1;Junb;Igtp;Rps28;Mrps28;Rpl37;Rpl37a;Rps27l;Rpl28;Rpl39;Ost4;Rps29;Rps17;Rpl22l1;Rpl35a;Rpl41;Rps26,Rps28;Mrps28;Rpl37;Rpl37a;Rps27l;Rpl28;Rpl39;Ost4;Rps29;Rps17;Rpl22l1;Rpl35a;Rpl41;Rps26
